timestamp,posixtime,latitude,longitude,elevation,gps_type,battery_voltage,geometry
2022-01-09 15:53:54.416,1641743634.416,0.0,0.0,0.0,0,0.0,POINT Z (0 0 0)
2022-01-09 15:53:59.376,1641743639.376,-71.616564,-8.4215126,97.19,4,53.06,POINT Z (-8.4215126 -71.616564 97.19)
2022-01-09 15:54:04.326,1641743644.326,-71.6165639,-8.4215125,97.18,4,53.07,POINT Z (-8.4215125 -71.6165639 97.18)
2022-01-09 15:54:09.286,1641743649.286,-71.616564,-8.4215125,97.18,4,53.07,POINT Z (-8.4215125 -71.616564 97.18)
2022-01-09 15:54:14.236,1641743654.236,-71.616564,-8.4215125,97.19,4,53.06,POINT Z (-8.4215125 -71.616564 97.19)
2022-01-09 15:54:19.196,1641743659.196,-71.616564,-8.4215125,97.18,4,53.06,POINT Z (-8.4215125 -71.616564 97.18)
2022-01-09 15:54:24.156,1641743664.156,-71.616564,-8.4215125,97.19,4,53.08,POINT Z (-8.4215125 -71.616564 97.19)
2022-01-09 15:54:29.116,1641743669.116,-71.616564,-8.4215125,97.18,4,53.06,POINT Z (-8.4215125 -71.616564 97.18)
2022-01-09 15:54:34.076,1641743674.076,-71.616564,-8.4215125,97.19,4,53.09,POINT Z (-8.4215125 -71.616564 97.19)
2022-01-09 15:54:39.036,1641743679.036,-71.616564,-8.4215126,97.18,4,53.08,POINT Z (-8.4215126 -71.616564 97.18)
2022-01-09 15:54:43.996,1641743683.996,-71.616564,-8.4215125,97.19,4,53.09,POINT Z (-8.4215125 -71.616564 97.19)
2022-01-09 15:54:48.956,1641743688.956,-71.616564,-8.4215126,97.18,4,53.07,POINT Z (-8.4215126 -71.616564 97.18)
2022-01-09 15:54:53.916,1641743693.916,-71.616564,-8.4215125,97.19,4,53.08,POINT Z (-8.4215125 -71.616564 97.19)
2022-01-09 15:54:58.876,1641743698.876,-71.6165639,-8.4215127,97.18,4,53.08,POINT Z (-8.4215127 -71.6165639 97.18)
2022-01-09 15:55:03.836,1641743703.836,-71.616564,-8.4215126,97.18,4,53.07,POINT Z (-8.4215126 -71.616564 97.18)
2022-01-09 15:55:08.796,1641743708.796,-71.6165639,-8.4215127,97.19,4,53.08,POINT Z (-8.4215127 -71.6165639 97.19)
2022-01-09 15:55:13.756,1641743713.756,-71.6165639,-8.4215126,97.17,4,53.08,POINT Z (-8.4215126 -71.6165639 97.17)
2022-01-09 15:55:18.716,1641743718.716,-71.616564,-8.4215124,97.18,4,53.05,POINT Z (-8.4215124 -71.616564 97.18)
2022-01-09 15:55:23.676,1641743723.676,-71.616564,-8.4215128,97.21,4,53.07,POINT Z (-8.4215128 -71.616564 97.21)
2022-01-09 15:55:28.626,1641743728.626,-71.616564,-8.4215126,97.19,4,53.06,POINT Z (-8.4215126 -71.616564 97.19)
2022-01-09 15:55:33.586,1641743733.586,-71.6165639,-8.4215128,97.2,4,53.06,POINT Z (-8.4215128 -71.6165639 97.2)
2022-01-09 15:55:38.536,1641743738.536,-71.616564,-8.4215125,97.19,4,53.06,POINT Z (-8.4215125 -71.616564 97.19)
2022-01-09 15:55:43.496,1641743743.496,-71.616564,-8.4215125,97.19,4,53.06,POINT Z (-8.4215125 -71.616564 97.19)
2022-01-09 15:55:48.456,1641743748.456,-71.616564,-8.4215124,97.19,4,53.06,POINT Z (-8.4215124 -71.616564 97.19)
2022-01-09 15:55:53.416,1641743753.416,-71.616564,-8.4215125,97.2,4,53.06,POINT Z (-8.4215125 -71.616564 97.2)
2022-01-09 15:55:58.376,1641743758.376,-71.6165635,-8.4215118,97.2,4,53.05,POINT Z (-8.4215118 -71.6165635 97.2)
2022-01-09 15:56:03.336,1641743763.336,-71.6165515,-8.4214929,97.2,4,53.04,POINT Z (-8.4214929 -71.6165515 97.2)
2022-01-09 15:56:08.296,1641743768.296,-71.6165516,-8.421493,97.21,4,53.05,POINT Z (-8.421493 -71.6165516 97.21)
2022-01-09 15:56:13.256,1641743773.256,-71.6165517,-8.4214931,97.21,4,53.05,POINT Z (-8.4214931 -71.6165517 97.21)
2022-01-09 15:56:18.216,1641743778.216,-71.6165566,-8.4215026,97.22,4,53.03,POINT Z (-8.4215026 -71.6165566 97.22)
2022-01-09 15:56:23.166,1641743783.166,-71.616583,-8.421528,97.25,4,52.8,POINT Z (-8.421528 -71.616583 97.25)
2022-01-09 15:56:28.126,1641743788.126,-71.6165944,-8.4215313,97.24,4,53.02,POINT Z (-8.4215313 -71.6165944 97.24)
2022-01-09 15:56:33.086,1641743793.086,-71.6165811,-8.4215339,97.25,4,52.61,POINT Z (-8.4215339 -71.6165811 97.25)
2022-01-09 15:56:38.036,1641743798.036,-71.6165509,-8.4215652,97.2,4,52.73,POINT Z (-8.4215652 -71.6165509 97.2)
2022-01-09 15:56:42.996,1641743802.996,-71.6165358,-8.4215978,97.17,4,53.0,POINT Z (-8.4215978 -71.6165358 97.17)
2022-01-09 15:56:47.956,1641743807.956,-71.6165357,-8.4215979,97.17,4,53.01,POINT Z (-8.4215979 -71.6165357 97.17)
2022-01-09 15:56:52.916,1641743812.916,-71.6165358,-8.4215978,97.18,4,53.02,POINT Z (-8.4215978 -71.6165358 97.18)
2022-01-09 15:56:57.876,1641743817.876,-71.6165358,-8.4215979,97.19,4,53.03,POINT Z (-8.4215979 -71.6165358 97.19)
2022-01-09 15:57:02.826,1641743822.826,-71.6165359,-8.4215979,97.21,4,53.01,POINT Z (-8.4215979 -71.6165359 97.21)
2022-01-09 15:57:07.786,1641743827.786,-71.6165453,-8.4215738,97.16,4,52.76,POINT Z (-8.4215738 -71.6165453 97.16)
2022-01-09 15:57:12.736,1641743832.736,-71.6165741,-8.4214533,97.27,4,52.64,POINT Z (-8.4214533 -71.6165741 97.27)
2022-01-09 15:57:17.696,1641743837.696,-71.6165821,-8.4213297,97.21,4,52.98,POINT Z (-8.4213297 -71.6165821 97.21)
2022-01-09 15:57:22.655,1641743842.655,-71.616582,-8.4213468,97.22,4,52.78,POINT Z (-8.4213468 -71.616582 97.22)
2022-01-09 15:57:27.606,1641743847.606,-71.6165861,-8.4214411,97.23,4,52.59,POINT Z (-8.4214411 -71.6165861 97.23)
2022-01-09 15:57:32.566,1641743852.566,-71.6165933,-8.4215048,97.23,4,52.99,POINT Z (-8.4215048 -71.6165933 97.23)
2022-01-09 15:57:37.526,1641743857.526,-71.6165901,-8.4214805,97.24,4,52.7,POINT Z (-8.4214805 -71.6165901 97.24)
2022-01-09 15:57:42.486,1641743862.486,-71.6165742,-8.4213999,97.23,4,52.43,POINT Z (-8.4213999 -71.6165742 97.23)
2022-01-09 15:57:47.446,1641743867.446,-71.6165532,-8.4213442,97.22,4,52.61,POINT Z (-8.4213442 -71.6165532 97.22)
2022-01-09 15:57:52.406,1641743872.406,-71.6165471,-8.4213335,97.22,4,52.97,POINT Z (-8.4213335 -71.6165471 97.22)
2022-01-09 15:57:57.366,1641743877.366,-71.6165471,-8.4213334,97.23,4,52.97,POINT Z (-8.4213334 -71.6165471 97.23)
2022-01-09 15:58:02.326,1641743882.326,-71.6165471,-8.4213336,97.23,4,52.97,POINT Z (-8.4213336 -71.6165471 97.23)
2022-01-09 15:58:07.286,1641743887.286,-71.616547,-8.4213335,97.23,4,52.98,POINT Z (-8.4213335 -71.616547 97.23)
2022-01-09 15:58:12.236,1641743892.236,-71.6165471,-8.4213335,97.25,4,52.98,POINT Z (-8.4213335 -71.6165471 97.25)
2022-01-09 15:58:17.196,1641743897.196,-71.6165471,-8.4213335,97.24,4,53.0,POINT Z (-8.4213335 -71.6165471 97.24)
2022-01-09 15:58:22.156,1641743902.156,-71.6165471,-8.4213334,97.23,4,52.97,POINT Z (-8.4213334 -71.6165471 97.23)
2022-01-09 15:58:27.116,1641743907.116,-71.6165471,-8.4213335,97.22,4,53.0,POINT Z (-8.4213335 -71.6165471 97.22)
2022-01-09 15:58:32.076,1641743912.076,-71.6165471,-8.4213335,97.23,4,53.0,POINT Z (-8.4213335 -71.6165471 97.23)
2022-01-09 15:58:37.036,1641743917.036,-71.616547,-8.4213335,97.22,4,52.99,POINT Z (-8.4213335 -71.616547 97.22)
2022-01-09 15:58:41.996,1641743921.996,-71.6165471,-8.4213335,97.23,4,52.99,POINT Z (-8.4213335 -71.6165471 97.23)
2022-01-09 15:58:46.956,1641743926.956,-71.6165471,-8.4213335,97.23,4,53.0,POINT Z (-8.4213335 -71.6165471 97.23)
2022-01-09 15:58:51.916,1641743931.916,-71.616547,-8.4213335,97.22,4,52.98,POINT Z (-8.4213335 -71.616547 97.22)
2022-01-09 15:58:56.876,1641743936.876,-71.6165471,-8.4213335,97.23,4,53.0,POINT Z (-8.4213335 -71.6165471 97.23)
2022-01-09 15:59:01.836,1641743941.836,-71.616547,-8.4213334,97.21,4,52.99,POINT Z (-8.4213334 -71.616547 97.21)
2022-01-09 15:59:06.796,1641743946.796,-71.6165471,-8.4213335,97.23,4,53.02,POINT Z (-8.4213335 -71.6165471 97.23)
2022-01-09 15:59:11.756,1641743951.756,-71.616547,-8.4213334,97.22,4,53.01,POINT Z (-8.4213334 -71.616547 97.22)
2022-01-09 15:59:16.716,1641743956.716,-71.6165471,-8.4213335,97.22,4,53.01,POINT Z (-8.4213335 -71.6165471 97.22)
2022-01-09 15:59:21.676,1641743961.676,-71.616547,-8.4213334,97.22,4,53.01,POINT Z (-8.4213334 -71.616547 97.22)
2022-01-09 15:59:26.636,1641743966.636,-71.616547,-8.4213335,97.22,4,53.0,POINT Z (-8.4213335 -71.616547 97.22)
2022-01-09 15:59:31.596,1641743971.596,-71.616547,-8.4213334,97.22,4,53.01,POINT Z (-8.4213334 -71.616547 97.22)
2022-01-09 15:59:36.556,1641743976.556,-71.616547,-8.4213335,97.22,4,53.02,POINT Z (-8.4213335 -71.616547 97.22)
2022-01-09 15:59:41.516,1641743981.516,-71.6165471,-8.4213335,97.23,4,53.02,POINT Z (-8.4213335 -71.6165471 97.23)
2022-01-09 15:59:46.476,1641743986.476,-71.616547,-8.4213335,97.22,4,53.01,POINT Z (-8.4213335 -71.616547 97.22)
2022-01-09 15:59:51.426,1641743991.426,-71.6165471,-8.4213335,97.23,4,53.02,POINT Z (-8.4213335 -71.6165471 97.23)
2022-01-09 15:59:56.386,1641743996.386,-71.6165471,-8.4213334,97.23,4,53.02,POINT Z (-8.4213334 -71.6165471 97.23)
2022-01-09 16:00:01.346,1641744001.346,-71.616547,-8.4213334,97.22,4,53.02,POINT Z (-8.4213334 -71.616547 97.22)
2022-01-09 16:00:06.296,1641744006.296,-71.616547,-8.4213334,97.22,4,53.03,POINT Z (-8.4213334 -71.616547 97.22)
2022-01-09 16:00:11.256,1641744011.256,-71.616547,-8.4213334,97.23,4,53.02,POINT Z (-8.4213334 -71.616547 97.23)
2022-01-09 16:00:16.216,1641744016.216,-71.6165471,-8.4213334,97.23,4,53.02,POINT Z (-8.4213334 -71.6165471 97.23)
2022-01-09 16:00:21.176,1641744021.176,-71.6165471,-8.4213335,97.23,4,53.02,POINT Z (-8.4213335 -71.6165471 97.23)
2022-01-09 16:00:26.136,1641744026.136,-71.6165471,-8.4213335,97.23,4,53.01,POINT Z (-8.4213335 -71.6165471 97.23)
2022-01-09 16:00:31.096,1641744031.096,-71.6165471,-8.4213334,97.23,4,53.03,POINT Z (-8.4213334 -71.6165471 97.23)
2022-01-09 16:00:36.056,1641744036.056,-71.616547,-8.4213334,97.22,4,53.02,POINT Z (-8.4213334 -71.616547 97.22)
2022-01-09 16:00:41.016,1641744041.016,-71.616547,-8.4213335,97.22,4,53.02,POINT Z (-8.4213335 -71.616547 97.22)
2022-01-09 16:00:45.976,1641744045.976,-71.616547,-8.4213334,97.22,4,53.02,POINT Z (-8.4213334 -71.616547 97.22)
2022-01-09 16:00:50.936,1641744050.936,-71.616547,-8.4213334,97.22,4,53.03,POINT Z (-8.4213334 -71.616547 97.22)
2022-01-09 16:00:55.896,1641744055.896,-71.6165471,-8.4213335,97.24,4,53.03,POINT Z (-8.4213335 -71.6165471 97.24)
2022-01-09 16:01:00.856,1641744060.856,-71.616547,-8.4213335,97.22,4,53.02,POINT Z (-8.4213335 -71.616547 97.22)
2022-01-09 16:01:05.816,1641744065.816,-71.6165471,-8.4213335,97.22,4,53.02,POINT Z (-8.4213335 -71.6165471 97.22)
2022-01-09 16:01:10.776,1641744070.776,-71.616547,-8.4213335,97.22,4,53.03,POINT Z (-8.4213335 -71.616547 97.22)
2022-01-09 16:01:15.736,1641744075.736,-71.6165471,-8.4213335,97.22,4,53.03,POINT Z (-8.4213335 -71.6165471 97.22)
2022-01-09 16:01:20.696,1641744080.696,-71.616547,-8.4213334,97.22,4,53.02,POINT Z (-8.4213334 -71.616547 97.22)
2022-01-09 16:01:25.656,1641744085.656,-71.6165471,-8.4213335,97.22,4,53.03,POINT Z (-8.4213335 -71.6165471 97.22)
2022-01-09 16:01:30.616,1641744090.616,-71.616547,-8.4213335,97.22,4,53.03,POINT Z (-8.4213335 -71.616547 97.22)
2022-01-09 16:01:35.576,1641744095.576,-71.6165471,-8.4213335,97.23,4,53.03,POINT Z (-8.4213335 -71.6165471 97.23)
2022-01-09 16:01:40.536,1641744100.536,-71.6165471,-8.4213335,97.22,4,53.03,POINT Z (-8.4213335 -71.6165471 97.22)
2022-01-09 16:01:45.496,1641744105.496,-71.616547,-8.4213334,97.22,4,53.02,POINT Z (-8.4213334 -71.616547 97.22)
2022-01-09 16:01:50.456,1641744110.456,-71.6165471,-8.4213334,97.23,4,53.02,POINT Z (-8.4213334 -71.6165471 97.23)
2022-01-09 16:01:55.416,1641744115.416,-71.6165471,-8.4213334,97.23,4,53.02,POINT Z (-8.4213334 -71.6165471 97.23)
2022-01-09 16:02:00.376,1641744120.376,-71.6165471,-8.4213334,97.23,4,53.04,POINT Z (-8.4213334 -71.6165471 97.23)
2022-01-09 16:02:05.336,1641744125.336,-71.6165471,-8.4213335,97.23,4,53.04,POINT Z (-8.4213335 -71.6165471 97.23)
2022-01-09 16:02:10.296,1641744130.296,-71.6165471,-8.4213334,97.23,4,53.03,POINT Z (-8.4213334 -71.6165471 97.23)
2022-01-09 16:02:15.256,1641744135.256,-71.616547,-8.4213335,97.22,4,53.03,POINT Z (-8.4213335 -71.616547 97.22)
2022-01-09 16:02:20.216,1641744140.216,-71.616547,-8.4213335,97.22,4,53.03,POINT Z (-8.4213335 -71.616547 97.22)
2022-01-09 16:02:25.176,1641744145.176,-71.6165471,-8.4213336,97.23,4,53.03,POINT Z (-8.4213336 -71.6165471 97.23)
2022-01-09 16:02:30.136,1641744150.136,-71.616547,-8.4213335,97.22,4,53.04,POINT Z (-8.4213335 -71.616547 97.22)
2022-01-09 16:02:35.096,1641744155.096,-71.616547,-8.4213335,97.23,4,53.04,POINT Z (-8.4213335 -71.616547 97.23)
2022-01-09 16:02:40.056,1641744160.056,-71.6165471,-8.4213335,97.23,4,53.03,POINT Z (-8.4213335 -71.6165471 97.23)
2022-01-09 16:02:45.016,1641744165.016,-71.6165471,-8.4213335,97.23,4,53.03,POINT Z (-8.4213335 -71.6165471 97.23)
2022-01-09 16:02:49.976,1641744169.976,-71.616547,-8.4213335,97.22,4,53.03,POINT Z (-8.4213335 -71.616547 97.22)
2022-01-09 16:02:54.936,1641744174.936,-71.6165471,-8.4213335,97.23,4,53.03,POINT Z (-8.4213335 -71.6165471 97.23)
2022-01-09 16:02:59.896,1641744179.896,-71.6165471,-8.4213335,97.23,4,53.04,POINT Z (-8.4213335 -71.6165471 97.23)
2022-01-09 16:03:04.856,1641744184.856,-71.616547,-8.4213334,97.23,4,53.03,POINT Z (-8.4213334 -71.616547 97.23)
2022-01-09 16:03:09.816,1641744189.816,-71.6165471,-8.4213335,97.23,4,53.03,POINT Z (-8.4213335 -71.6165471 97.23)
2022-01-09 16:03:14.776,1641744194.776,-71.6165471,-8.4213335,97.23,4,53.03,POINT Z (-8.4213335 -71.6165471 97.23)
2022-01-09 16:03:19.736,1641744199.736,-71.6165471,-8.4213334,97.22,4,53.04,POINT Z (-8.4213334 -71.6165471 97.22)
2022-01-09 16:03:24.696,1641744204.696,-71.6165471,-8.4213335,97.23,4,53.05,POINT Z (-8.4213335 -71.6165471 97.23)
2022-01-09 16:03:29.656,1641744209.656,-71.6165471,-8.4213335,97.22,4,53.04,POINT Z (-8.4213335 -71.6165471 97.22)
2022-01-09 16:03:34.616,1641744214.616,-71.6165471,-8.4213335,97.23,4,53.02,POINT Z (-8.4213335 -71.6165471 97.23)
2022-01-09 16:03:39.576,1641744219.576,-71.6165471,-8.4213334,97.22,4,53.04,POINT Z (-8.4213334 -71.6165471 97.22)
2022-01-09 16:03:44.536,1641744224.536,-71.6165471,-8.4213335,97.23,4,53.03,POINT Z (-8.4213335 -71.6165471 97.23)
2022-01-09 16:03:49.496,1641744229.496,-71.616547,-8.4213335,97.22,4,53.03,POINT Z (-8.4213335 -71.616547 97.22)
2022-01-09 16:03:54.456,1641744234.456,-71.616547,-8.4213335,97.22,4,53.03,POINT Z (-8.4213335 -71.616547 97.22)
2022-01-09 16:03:59.416,1641744239.416,-71.616547,-8.4213335,97.22,4,53.02,POINT Z (-8.4213335 -71.616547 97.22)
2022-01-09 16:04:04.376,1641744244.376,-71.616547,-8.4213334,97.22,4,53.04,POINT Z (-8.4213334 -71.616547 97.22)
2022-01-09 16:04:09.326,1641744249.326,-71.616547,-8.4213335,97.22,4,53.03,POINT Z (-8.4213335 -71.616547 97.22)
2022-01-09 16:04:14.286,1641744254.286,-71.616547,-8.4213334,97.22,4,53.03,POINT Z (-8.4213334 -71.616547 97.22)
2022-01-09 16:04:19.236,1641744259.236,-71.616547,-8.4213334,97.21,4,53.02,POINT Z (-8.4213334 -71.616547 97.21)
2022-01-09 16:04:24.196,1641744264.196,-71.6165471,-8.4213335,97.22,4,53.03,POINT Z (-8.4213335 -71.6165471 97.22)
2022-01-09 16:04:29.156,1641744269.156,-71.6165471,-8.4213334,97.22,4,53.04,POINT Z (-8.4213334 -71.6165471 97.22)
2022-01-09 16:04:34.116,1641744274.116,-71.616547,-8.4213334,97.21,4,53.03,POINT Z (-8.4213334 -71.616547 97.21)
2022-01-09 16:04:39.076,1641744279.076,-71.6165471,-8.4213335,97.22,4,53.02,POINT Z (-8.4213335 -71.6165471 97.22)
2022-01-09 16:04:44.036,1641744284.036,-71.6165471,-8.4213334,97.22,4,53.04,POINT Z (-8.4213334 -71.6165471 97.22)
2022-01-09 16:04:48.996,1641744288.996,-71.616547,-8.4213334,97.21,4,53.04,POINT Z (-8.4213334 -71.616547 97.21)
2022-01-09 16:04:53.956,1641744293.956,-71.616547,-8.4213333,97.22,4,53.04,POINT Z (-8.4213333 -71.616547 97.22)
2022-01-09 16:04:58.916,1641744298.916,-71.616547,-8.4213334,97.21,4,53.04,POINT Z (-8.4213334 -71.616547 97.21)
2022-01-09 16:05:03.876,1641744303.876,-71.6165471,-8.4213333,97.22,4,53.04,POINT Z (-8.4213333 -71.6165471 97.22)
2022-01-09 16:05:08.826,1641744308.826,-71.616547,-8.4213334,97.21,4,53.04,POINT Z (-8.4213334 -71.616547 97.21)
2022-01-09 16:05:13.786,1641744313.786,-71.616547,-8.4213334,97.21,4,53.03,POINT Z (-8.4213334 -71.616547 97.21)
2022-01-09 16:05:18.746,1641744318.746,-71.616547,-8.4213334,97.21,4,53.03,POINT Z (-8.4213334 -71.616547 97.21)
2022-01-09 16:05:23.696,1641744323.696,-71.6165471,-8.4213334,97.22,4,53.04,POINT Z (-8.4213334 -71.6165471 97.22)
2022-01-09 16:05:28.656,1641744328.656,-71.6165471,-8.4213335,97.22,4,53.04,POINT Z (-8.4213335 -71.6165471 97.22)
2022-01-09 16:05:33.616,1641744333.616,-71.616547,-8.4213335,97.22,4,53.04,POINT Z (-8.4213335 -71.616547 97.22)
2022-01-09 16:05:38.576,1641744338.576,-71.616547,-8.4213335,97.22,4,53.03,POINT Z (-8.4213335 -71.616547 97.22)
2022-01-09 16:05:43.536,1641744343.536,-71.616547,-8.4213335,97.22,4,53.04,POINT Z (-8.4213335 -71.616547 97.22)
2022-01-09 16:05:48.496,1641744348.496,-71.616547,-8.4213334,97.22,4,53.03,POINT Z (-8.4213334 -71.616547 97.22)
2022-01-09 16:05:53.456,1641744353.456,-71.616547,-8.4213334,97.22,4,53.04,POINT Z (-8.4213334 -71.616547 97.22)
2022-01-09 16:05:58.416,1641744358.416,-71.616547,-8.4213334,97.22,4,53.03,POINT Z (-8.4213334 -71.616547 97.22)
2022-01-09 16:06:03.376,1641744363.376,-71.616547,-8.4213334,97.21,4,53.05,POINT Z (-8.4213334 -71.616547 97.21)
2022-01-09 16:06:08.336,1641744368.336,-71.616547,-8.4213334,97.21,4,53.04,POINT Z (-8.4213334 -71.616547 97.21)
2022-01-09 16:06:13.296,1641744373.296,-71.616547,-8.4213334,97.22,4,53.03,POINT Z (-8.4213334 -71.616547 97.22)
2022-01-09 16:06:18.256,1641744378.256,-71.616547,-8.4213334,97.21,4,53.03,POINT Z (-8.4213334 -71.616547 97.21)
2022-01-09 16:06:23.216,1641744383.216,-71.616547,-8.4213335,97.21,4,53.04,POINT Z (-8.4213335 -71.616547 97.21)
2022-01-09 16:06:28.176,1641744388.176,-71.616547,-8.4213334,97.21,4,53.02,POINT Z (-8.4213334 -71.616547 97.21)
2022-01-09 16:06:33.136,1641744393.136,-71.6165471,-8.4213335,97.21,4,53.03,POINT Z (-8.4213335 -71.6165471 97.21)
2022-01-09 16:06:38.096,1641744398.096,-71.6165471,-8.4213334,97.21,4,53.03,POINT Z (-8.4213334 -71.6165471 97.21)
2022-01-09 16:06:43.056,1641744403.056,-71.6165471,-8.4213335,97.21,4,53.04,POINT Z (-8.4213335 -71.6165471 97.21)
2022-01-09 16:06:48.016,1641744408.016,-71.616547,-8.4213335,97.22,4,53.03,POINT Z (-8.4213335 -71.616547 97.22)
2022-01-09 16:06:52.976,1641744412.976,-71.616547,-8.4213335,97.21,4,53.04,POINT Z (-8.4213335 -71.616547 97.21)
2022-01-09 16:06:57.936,1641744417.936,-71.616547,-8.4213335,97.21,4,53.04,POINT Z (-8.4213335 -71.616547 97.21)
2022-01-09 16:07:02.896,1641744422.896,-71.616547,-8.4213335,97.21,4,53.03,POINT Z (-8.4213335 -71.616547 97.21)
2022-01-09 16:07:07.856,1641744427.856,-71.6165471,-8.4213335,97.21,4,53.05,POINT Z (-8.4213335 -71.6165471 97.21)
2022-01-09 16:07:12.816,1641744432.816,-71.616547,-8.4213335,97.22,4,53.03,POINT Z (-8.4213335 -71.616547 97.22)
2022-01-09 16:07:17.776,1641744437.776,-71.6165471,-8.4213335,97.22,4,53.03,POINT Z (-8.4213335 -71.6165471 97.22)
2022-01-09 16:07:22.736,1641744442.736,-71.6165471,-8.4213336,97.22,4,53.04,POINT Z (-8.4213336 -71.6165471 97.22)
2022-01-09 16:07:27.696,1641744447.696,-71.6165471,-8.4213335,97.23,4,53.03,POINT Z (-8.4213335 -71.6165471 97.23)
2022-01-09 16:07:32.656,1641744452.656,-71.6165471,-8.4213334,97.21,4,53.04,POINT Z (-8.4213334 -71.6165471 97.21)
2022-01-09 16:07:37.616,1641744457.616,-71.6165471,-8.4213335,97.22,4,53.03,POINT Z (-8.4213335 -71.6165471 97.22)
2022-01-09 16:07:42.576,1641744462.576,-71.6165471,-8.4213335,97.22,4,53.04,POINT Z (-8.4213335 -71.6165471 97.22)
2022-01-09 16:07:47.535,1641744467.535,-71.6165471,-8.4213335,97.22,4,53.01,POINT Z (-8.4213335 -71.6165471 97.22)
2022-01-09 16:07:52.485,1641744472.485,-71.6165471,-8.4213334,97.22,4,53.02,POINT Z (-8.4213334 -71.6165471 97.22)
2022-01-09 16:07:57.436,1641744477.436,-71.6165471,-8.4213335,97.22,4,53.03,POINT Z (-8.4213335 -71.6165471 97.22)
2022-01-09 16:08:02.396,1641744482.396,-71.6165471,-8.4213334,97.22,4,53.03,POINT Z (-8.4213334 -71.6165471 97.22)
2022-01-09 16:08:07.356,1641744487.356,-71.6165471,-8.4213334,97.22,4,53.05,POINT Z (-8.4213334 -71.6165471 97.22)
2022-01-09 16:08:12.316,1641744492.316,-71.616547,-8.4213334,97.22,4,53.03,POINT Z (-8.4213334 -71.616547 97.22)
2022-01-09 16:08:17.276,1641744497.276,-71.6165471,-8.4213334,97.22,4,53.04,POINT Z (-8.4213334 -71.6165471 97.22)
2022-01-09 16:08:22.226,1641744502.226,-71.616547,-8.4213334,97.22,4,53.03,POINT Z (-8.4213334 -71.616547 97.22)
2022-01-09 16:08:27.186,1641744507.186,-71.6165471,-8.4213335,97.23,4,53.04,POINT Z (-8.4213335 -71.6165471 97.23)
2022-01-09 16:08:32.146,1641744512.146,-71.6165471,-8.4213335,97.22,4,53.04,POINT Z (-8.4213335 -71.6165471 97.22)
2022-01-09 16:08:37.106,1641744517.106,-71.6165471,-8.4213335,97.23,4,53.04,POINT Z (-8.4213335 -71.6165471 97.23)
2022-01-09 16:08:42.066,1641744522.066,-71.6165471,-8.4213335,97.22,4,53.03,POINT Z (-8.4213335 -71.6165471 97.22)
2022-01-09 16:08:47.026,1641744527.026,-71.6165471,-8.4213335,97.23,4,53.03,POINT Z (-8.4213335 -71.6165471 97.23)
2022-01-09 16:08:51.976,1641744531.976,-71.6165471,-8.4213334,97.22,4,53.04,POINT Z (-8.4213334 -71.6165471 97.22)
2022-01-09 16:08:56.936,1641744536.936,-71.616547,-8.4213335,97.22,4,53.04,POINT Z (-8.4213335 -71.616547 97.22)
2022-01-09 16:09:01.896,1641744541.896,-71.616547,-8.4213335,97.22,4,53.02,POINT Z (-8.4213335 -71.616547 97.22)
2022-01-09 16:09:06.856,1641744546.856,-71.616547,-8.4213334,97.22,4,53.04,POINT Z (-8.4213334 -71.616547 97.22)
2022-01-09 16:09:11.816,1641744551.816,-71.616547,-8.4213335,97.22,4,53.03,POINT Z (-8.4213335 -71.616547 97.22)
2022-01-09 16:09:16.776,1641744556.776,-71.6165471,-8.4213335,97.23,4,53.03,POINT Z (-8.4213335 -71.6165471 97.23)
2022-01-09 16:09:21.726,1641744561.726,-71.6165471,-8.4213335,97.22,4,53.02,POINT Z (-8.4213335 -71.6165471 97.22)
2022-01-09 16:09:26.686,1641744566.686,-71.616547,-8.4213335,97.21,4,53.03,POINT Z (-8.4213335 -71.616547 97.21)
2022-01-09 16:09:31.636,1641744571.636,-71.6165471,-8.4213335,97.23,4,53.05,POINT Z (-8.4213335 -71.6165471 97.23)
2022-01-09 16:09:36.596,1641744576.596,-71.6165471,-8.4213335,97.23,4,53.03,POINT Z (-8.4213335 -71.6165471 97.23)
2022-01-09 16:09:41.556,1641744581.556,-71.6165471,-8.4213335,97.23,4,53.04,POINT Z (-8.4213335 -71.6165471 97.23)
2022-01-09 16:09:46.516,1641744586.516,-71.6165471,-8.4213334,97.22,4,53.03,POINT Z (-8.4213334 -71.6165471 97.22)
2022-01-09 16:09:51.476,1641744591.476,-71.616547,-8.4213335,97.22,4,53.03,POINT Z (-8.4213335 -71.616547 97.22)
2022-01-09 16:09:56.436,1641744596.436,-71.6165471,-8.4213334,97.22,4,53.04,POINT Z (-8.4213334 -71.6165471 97.22)
2022-01-09 16:10:01.396,1641744601.396,-71.6165471,-8.4213335,97.22,4,53.03,POINT Z (-8.4213335 -71.6165471 97.22)
2022-01-09 16:10:06.356,1641744606.356,-71.6165471,-8.4213334,97.22,4,53.03,POINT Z (-8.4213334 -71.6165471 97.22)
2022-01-09 16:10:11.316,1641744611.316,-71.6165471,-8.4213335,97.22,4,53.03,POINT Z (-8.4213335 -71.6165471 97.22)
2022-01-09 16:10:16.276,1641744616.276,-71.616547,-8.4213334,97.22,4,53.04,POINT Z (-8.4213334 -71.616547 97.22)
